# Region type :       patch INLET
# Faces               : 25600
# Area                : 3.57823331707631e-02
# Scale factor        : 1.00000000000000e+00
# Time                	sum(phi)
0.9498                	-5.61710319270607e-02
0.95                  	-5.61455588220794e-02
0.9502                	-5.61365110839858e-02
0.9504                	-5.61380732654919e-02
0.9506                	-5.61131793189346e-02
0.9508                	-5.60625282537900e-02
0.951                 	-5.60279651570926e-02
0.9512                	-5.60184039122188e-02
0.9514                	-5.60176499036873e-02
0.9516                	-5.60049852761543e-02
0.9518                	-5.59706873107194e-02
0.952                 	-5.59506595650706e-02
0.9522                	-5.59458537527671e-02
0.9524                	-5.59602579353629e-02
0.9526                	-5.59595013303749e-02
0.9528                	-5.59347243714956e-02
0.953                 	-5.58960023572001e-02
0.9532                	-5.58604534616477e-02
0.9534                	-5.58449671178006e-02
0.9536                	-5.58448057331716e-02
0.9538                	-5.58389079816920e-02
0.954                 	-5.58088559541462e-02
0.9542                	-5.57769742531660e-02
0.9544                	-5.57628817181477e-02
0.9546                	-5.57704076555029e-02
0.9548                	-5.57839228192632e-02
0.955                 	-5.57875782799006e-02
0.9552                	-5.57821382265440e-02
0.9554                	-5.57849764380434e-02
0.9556                	-5.57946559641983e-02
0.9558                	-5.58023030832685e-02
0.956                 	-5.58025153653242e-02
0.9562                	-5.58157583722415e-02
0.9564                	-5.58553722785118e-02
0.9566                	-5.59059229237097e-02
0.9568                	-5.59390586451721e-02
0.957                 	-5.59587715790906e-02
0.9572                	-5.59815583911029e-02
0.9574                	-5.60153178609022e-02
0.9576                	-5.60766573186443e-02
0.9578                	-5.61150846538356e-02
0.958                 	-5.61278723866606e-02
0.9582                	-5.61285194532238e-02
0.9584                	-5.61273805243085e-02
0.9586                	-5.61327700941027e-02
0.9588                	-5.61500281191549e-02
0.959                 	-5.61775608890667e-02
0.9592                	-5.61940211263939e-02
0.9594                	-5.61969255242652e-02
0.9596                	-5.61889715004580e-02
0.9598                	-5.61804897244442e-02
0.96                  	-5.61712644357592e-02
0.9602                	-5.61663743004068e-02
0.9604                	-5.61576244322270e-02
0.9606                	-5.61590872301587e-02
0.9608                	-5.61592705170621e-02
0.961                 	-5.61489006287463e-02
0.9612                	-5.61098622507230e-02
0.9614                	-5.60708020672999e-02
0.9616                	-5.60512888083070e-02
0.9618                	-5.60555784820329e-02
0.962                 	-5.60502407079299e-02
0.9622                	-5.60188325682058e-02
0.9624                	-5.59829780548768e-02
0.9626                	-5.59719437131085e-02
0.9628                	-5.59795610918271e-02
0.963                 	-5.59991568558381e-02
0.9632                	-5.60004292763999e-02
0.9634                	-5.59796660919593e-02
0.9636                	-5.59669256631409e-02
0.9638                	-5.59636936875606e-02
0.964                 	-5.59593756172059e-02
0.9642                	-5.59558829493098e-02
0.9644                	-5.59324304595739e-02
0.9646                	-5.58941439290405e-02
0.9648                	-5.58740407393439e-02
0.965                 	-5.58671163675377e-02
0.9652                	-5.58514072546064e-02
0.9654                	-5.58261902942788e-02
0.9656                	-5.57984967666205e-02
0.9658                	-5.57854547835444e-02
0.966                 	-5.57969235283509e-02
0.9662                	-5.58200337690122e-02
0.9664                	-5.58265894959143e-02
0.9666                	-5.58139972361699e-02
0.9668                	-5.57916841431782e-02
0.967                 	-5.57769864561731e-02
0.9672                	-5.57813641234769e-02
0.9674                	-5.57895062875985e-02
0.9676                	-5.57819357643664e-02
0.9678                	-5.57487759496493e-02
0.968                 	-5.57167082085849e-02
0.9682                	-5.57010530822895e-02
0.9684                	-5.57108398645891e-02
0.9686                	-5.57244322606262e-02
0.9688                	-5.57087065526657e-02
0.969                 	-5.56981175458518e-02
0.9692                	-5.57080834198469e-02
0.9694                	-5.57150116569026e-02
0.9696                	-5.57113566373553e-02
0.9698                	-5.56949676016338e-02
0.97                  	-5.56841747882074e-02
0.9702                	-5.56845313598838e-02
0.9704                	-5.56964230741516e-02
0.9706                	-5.57058884627048e-02
0.9708                	-5.57038835826307e-02
0.971                 	-5.57073442844049e-02
0.9712                	-5.57182260909760e-02
0.9714                	-5.57416905216147e-02
0.9716                	-5.57589745589890e-02
0.9718                	-5.57730266563133e-02
0.972                 	-5.57638956289867e-02
0.9722                	-5.57440656176815e-02
0.9724                	-5.57512815111732e-02
0.9726                	-5.57909738388340e-02
0.9728                	-5.58368326586234e-02
0.973                 	-5.58518522861021e-02
0.9732                	-5.58482654498351e-02
0.9734                	-5.58416750095887e-02
0.9736                	-5.58622094720382e-02
0.9738                	-5.59118540967209e-02
0.974                 	-5.59657883382624e-02
0.9742                	-5.59948970707641e-02
0.9744                	-5.60112318627285e-02
0.9746                	-5.60306689716841e-02
0.9748                	-5.60482874610650e-02
0.975                 	-5.60884769990030e-02
0.9752                	-5.61295794850755e-02
0.9754                	-5.61525664849553e-02
0.9756                	-5.61638736143150e-02
0.9758                	-5.61748861983578e-02
0.976                 	-5.61837032852900e-02
0.9762                	-5.62053617567245e-02
0.9764                	-5.62280689950032e-02
0.9766                	-5.62510874743693e-02
0.9768                	-5.62726828288157e-02
0.977                 	-5.62939756107653e-02
0.9772                	-5.63062083226103e-02
0.9774                	-5.63031573102025e-02
0.9776                	-5.62958730997525e-02
0.9778                	-5.63088932181463e-02
0.978                 	-5.63416974837546e-02
0.9782                	-5.63583913643094e-02
0.9784                	-5.63602495415202e-02
0.9786                	-5.63430712069850e-02
0.9788                	-5.63429155607523e-02
0.979                 	-5.63650539948459e-02
0.9792                	-5.63930485330509e-02
0.9794                	-5.64047788547328e-02
0.9796                	-5.64073532342183e-02
0.9798                	-5.64194968408627e-02
0.98                  	-5.64407167139279e-02
0.9802                	-5.64601603195934e-02
0.9804                	-5.64647693256345e-02
0.9806                	-5.64595229115923e-02
0.9808                	-5.64713905344540e-02
0.981                 	-5.65040265154737e-02
0.9812                	-5.65274100328717e-02
0.9814                	-5.65426732904638e-02
0.9816                	-5.65516663689893e-02
0.9818                	-5.65507973610017e-02
0.982                 	-5.65532683242476e-02
0.9822                	-5.65575183525289e-02
0.9824                	-5.65567987449895e-02
0.9826                	-5.65440640159394e-02
0.9828                	-5.65465382070478e-02
0.983                 	-5.65304695606905e-02
0.9832                	-5.65055268797345e-02
0.9834                	-5.65085097186989e-02
0.9836                	-5.65110579229006e-02
0.9838                	-5.65111405374830e-02
0.984                 	-5.64954420774402e-02
0.9842                	-5.64836575154007e-02
0.9844                	-5.64764023694886e-02
0.9846                	-5.64940662880418e-02
0.9848                	-5.65034981188880e-02
0.985                 	-5.64915946154293e-02
0.9852                	-5.64916643858212e-02
0.9854                	-5.64984901635625e-02
0.9856                	-5.65017059533356e-02
0.9858                	-5.65018933794800e-02
0.986                 	-5.64877683854576e-02
0.9862                	-5.64769709481262e-02
0.9864                	-5.64771936523174e-02
0.9866                	-5.64715699676183e-02
0.9868                	-5.64641866042406e-02
0.987                 	-5.64580972518125e-02
0.9872                	-5.64433210521995e-02
0.9874                	-5.64248181007807e-02
0.9876                	-5.64175941728174e-02
0.9878                	-5.64144724828307e-02
0.988                 	-5.64085794114678e-02
0.9882                	-5.64060053280795e-02
0.9884                	-5.64129527288813e-02
0.9886                	-5.64227601243905e-02
0.9888                	-5.64364182289334e-02
0.989                 	-5.64466078550751e-02
0.9892                	-5.64391390282863e-02
0.9894                	-5.64332316296480e-02
0.9896                	-5.64341911209755e-02
0.9898                	-5.64303588922420e-02
0.99                  	-5.64241983657812e-02
0.9902                	-5.64213207683944e-02
0.9904                	-5.64159700376290e-02
0.9906                	-5.64035777630341e-02
0.9908                	-5.63898727272830e-02
0.991                 	-5.63725939175586e-02
0.9912                	-5.63566943939169e-02
0.9914                	-5.63563849476465e-02
0.9916                	-5.63456194229240e-02
0.9918                	-5.63279113368472e-02
0.992                 	-5.63019957879043e-02
0.9922                	-5.62711704583290e-02
0.9924                	-5.62492316243932e-02
0.9926                	-5.62369939494089e-02
0.9928                	-5.62148133938040e-02
0.993                 	-5.61781730436288e-02
0.9932                	-5.61503969939784e-02
0.9934                	-5.61183419372422e-02
0.9936                	-5.61018399363956e-02
0.9938                	-5.60891953292383e-02
0.994                 	-5.60804621701650e-02
0.9942                	-5.60814689080732e-02
0.9944                	-5.60820964425912e-02
0.9946                	-5.60695260100345e-02
0.9948                	-5.60551013060688e-02
0.995                 	-5.60451941360151e-02
